YEAR,ORIGIN,SPOUSE,WEIGHTED_COUNT,UNWEIGHTED_COUNT,TOTAL_BY_ORIGIN,PERCENTAGE
2023,Hong Kong,China,1858.0,90,86959.0,2.14
2023,Hong Kong,Hong Kong,62761.0,2936,86959.0,72.17
2023,Hong Kong,India,849.0,34,86959.0,0.98
2023,Hong Kong,Mexico,452.0,24,86959.0,0.52
2023,Hong Kong,Myanmar/Burma,1202.0,45,86959.0,1.38
2023,Hong Kong,Philippines,852.0,44,86959.0,0.98
2023,Hong Kong,Thailand,4688.0,248,86959.0,5.39
2023,Hong Kong,US-Born,12892.0,649,86959.0,14.83
2023,Hong Kong,Vietnam,1405.0,67,86959.0,1.62
2023,Hungary,Hungary,27962.0,1384,38263.0,73.08
2023,Hungary,South America (ns),556.0,23,38263.0,1.45
2023,Hungary,Spain,936.0,42,38263.0,2.45
2023,Hungary,US-Born,8809.0,441,38263.0,23.02
2023,Iceland,Africa (ns),1130.0,62,206275.0,0.55
2023,Iceland,Canada,1264.0,70,206275.0,0.61
2023,Iceland,Central America (ns),737.0,46,206275.0,0.36
2023,Iceland,China,767.0,44,206275.0,0.37
2023,Iceland,Cuba,770.0,46,206275.0,0.37
2023,Iceland,France,597.0,29,206275.0,0.29
2023,Iceland,Germany,813.0,45,206275.0,0.39
2023,Iceland,Iceland,77473.0,4098,206275.0,37.56
2023,Iceland,India,287.0,20,206275.0,0.14
2023,Iceland,Ireland,1025.0,42,206275.0,0.5
2023,Iceland,Mexico,1416.0,70,206275.0,0.69
2023,Iceland,Philippines,930.0,49,206275.0,0.45
2023,Iceland,Poland,1660.0,83,206275.0,0.8
2023,Iceland,Puerto Rico,1258.0,37,206275.0,0.61
2023,Iceland,Romania,692.0,34,206275.0,0.34
2023,Iceland,South America (ns),5829.0,283,206275.0,2.83
2023,Iceland,Spain,978.0,45,206275.0,0.47
2023,Iceland,US-Born,106603.0,5664,206275.0,51.68
2023,Iceland,United Kingdom (ns),696.0,38,206275.0,0.34
2023,Iceland,West Indies (ns),809.0,36,206275.0,0.39
2023,Iceland,Yugoslavia,541.0,26,206275.0,0.26
2023,India,Afghanistan,3678.0,164,2563746.0,0.14
2023,India,Africa (ns),14312.0,718,2563746.0,0.56
2023,India,Albania,427.0,20,2563746.0,0.02
2023,India,Asia (ns),3572.0,142,2563746.0,0.14
2023,India,Australia,537.0,32,2563746.0,0.02
2023,India,Cambodia,1788.0,90,2563746.0,0.07
2023,India,Canada,4737.0,225,2563746.0,0.18
2023,India,Central America (ns),1905.0,83,2563746.0,0.07
2023,India,China,18507.0,933,2563746.0,0.72
2023,India,Egypt,531.0,21,2563746.0,0.02
2023,India,Germany,1004.0,53,2563746.0,0.04
2023,India,Hong Kong,816.0,34,2563746.0,0.03
2023,India,Iceland,271.0,20,2563746.0,0.01
2023,India,India,2276625.0,101122,2563746.0,88.8
2023,India,Indonesia,935.0,35,2563746.0,0.04
2023,India,Ireland,2792.0,138,2563746.0,0.11
2023,India,Japan,2333.0,118,2563746.0,0.09
2023,India,Jordan,2882.0,115,2563746.0,0.11
2023,India,Korea,5659.0,272,2563746.0,0.22
2023,India,Macau,1094.0,52,2563746.0,0.04
2023,India,Malaysia,1447.0,71,2563746.0,0.06
2023,India,Mexico,2157.0,110,2563746.0,0.08
2023,India,Middle East (ns),393.0,20,2563746.0,0.02
2023,India,Myanmar/Burma,674.0,39,2563746.0,0.03
2023,India,New Zealand,1507.0,67,2563746.0,0.06
2023,India,Pakistan,1338.0,68,2563746.0,0.05
2023,India,Philippines,11055.0,518,2563746.0,0.43
2023,India,Poland,2141.0,114,2563746.0,0.08
2023,India,Puerto Rico,871.0,42,2563746.0,0.03
2023,India,Romania,919.0,44,2563746.0,0.04
2023,India,Saudi Arabia,2782.0,104,2563746.0,0.11
2023,India,South America (ns),4998.0,244,2563746.0,0.19
2023,India,Spain,2306.0,113,2563746.0,0.09
2023,India,Sri Lanka,6810.0,230,2563746.0,0.27
2023,India,Thailand,7018.0,343,2563746.0,0.27
2023,India,US-Born,160995.0,7795,2563746.0,6.28
2023,India,United Kingdom (ns),5073.0,269,2563746.0,0.2
2023,India,Vietnam,3712.0,138,2563746.0,0.14
2023,India,West Indies (ns),2688.0,123,2563746.0,0.1
2023,India,Yugoslavia,457.0,21,2563746.0,0.02
2023,Indonesia,Cambodia,640.0,38,17427.0,3.67
2023,Indonesia,China,2067.0,108,17427.0,11.86
2023,Indonesia,India,984.0,35,17427.0,5.65
2023,Indonesia,Indonesia,4305.0,228,17427.0,24.7
2023,Indonesia,US-Born,9431.0,512,17427.0,54.12
2023,Iran,Africa (ns),2507.0,103,89432.0,2.8
2023,Iran,Asia (ns),609.0,28,89432.0,0.68
2023,Iran,Canada,693.0,25,89432.0,0.77
2023,Iran,Germany,429.0,24,89432.0,0.48
2023,Iran,Iran,50911.0,2178,89432.0,56.93
2023,Iran,Israel,1396.0,45,89432.0,1.56
2023,Iran,Lebanon,3029.0,131,89432.0,3.39
2023,Iran,Mexico,706.0,33,89432.0,0.79
2023,Iran,Pakistan,651.0,33,89432.0,0.73
2023,Iran,Saudi Arabia,697.0,37,89432.0,0.78
2023,Iran,South America (ns),1493.0,66,89432.0,1.67
2023,Iran,Spain,986.0,48,89432.0,1.1
2023,Iran,Syria,377.0,21,89432.0,0.42
2023,Iran,Turkey,918.0,37,89432.0,1.03
2023,Iran,US-Born,24030.0,1144,89432.0,26.87
2023,Ireland,Africa (ns),2694.0,124,240435.0,1.12
2023,Ireland,Australia,1146.0,57,240435.0,0.48
2023,Ireland,Austria,384.0,24,240435.0,0.16
2023,Ireland,Canada,3418.0,219,240435.0,1.42
2023,Ireland,Central America (ns),587.0,38,240435.0,0.24
2023,Ireland,Channel Islands,1690.0,96,240435.0,0.7
2023,Ireland,China,1210.0,58,240435.0,0.5
2023,Ireland,Code 414,1942.0,110,240435.0,0.81
2023,Ireland,Germany,827.0,47,240435.0,0.34
2023,Ireland,Iceland,979.0,42,240435.0,0.41
2023,Ireland,India,2957.0,138,240435.0,1.23
2023,Ireland,Ireland,32961.0,1890,240435.0,13.71
2023,Ireland,Japan,517.0,31,240435.0,0.22
2023,Ireland,Korea,534.0,27,240435.0,0.22
2023,Ireland,Mexico,1042.0,52,240435.0,0.43
2023,Ireland,Pakistan,421.0,29,240435.0,0.18
2023,Ireland,Philippines,1256.0,59,240435.0,0.52
2023,Ireland,Poland,2182.0,127,240435.0,0.91
2023,Ireland,Puerto Rico,427.0,22,240435.0,0.18
2023,Ireland,Romania,527.0,22,240435.0,0.22
2023,Ireland,South America (ns),2217.0,113,240435.0,0.92
2023,Ireland,Spain,648.0,35,240435.0,0.27
2023,Ireland,Syria,444.0,22,240435.0,0.18
2023,Ireland,Thailand,391.0,22,240435.0,0.16
2023,Ireland,US-Born,173488.0,9363,240435.0,72.16
2023,Ireland,United Kingdom (ns),2729.0,140,240435.0,1.14
2023,Ireland,West Indies (ns),2817.0,105,240435.0,1.17
2023,Israel,Africa (ns),1156.0,43,122128.0,0.95
2023,Israel,Iran,1381.0,45,122128.0,1.13
2023,Israel,Israel,102528.0,3744,122128.0,83.95
2023,Israel,Lebanon,976.0,39,122128.0,0.8
2023,Israel,Mexico,829.0,24,122128.0,0.68
2023,Israel,Pakistan,1302.0,55,122128.0,1.07
2023,Israel,Spain,620.0,30,122128.0,0.51
2023,Israel,US-Born,13336.0,588,122128.0,10.92
2023,Italy,Italy,13720.0,590,29121.0,47.11
2023,Italy,Poland,631.0,35,29121.0,2.17
2023,Italy,Spain,4474.0,223,29121.0,15.36
2023,Italy,US-Born,10296.0,535,29121.0,35.36
2023,Japan,Africa (ns),771.0,35,271909.0,0.28
2023,Japan,Canada,1503.0,76,271909.0,0.55
2023,Japan,Central America (ns),610.0,33,271909.0,0.22
2023,Japan,China,4772.0,263,271909.0,1.75
2023,Japan,Germany,635.0,30,271909.0,0.23
2023,Japan,India,2356.0,118,271909.0,0.87
2023,Japan,Ireland,487.0,31,271909.0,0.18
2023,Japan,Japan,79234.0,4004,271909.0,29.14
2023,Japan,Korea,3821.0,209,271909.0,1.41
2023,Japan,Mexico,1885.0,90,271909.0,0.69
2023,Japan,Pakistan,284.0,21,271909.0,0.1
2023,Japan,Philippines,3749.0,183,271909.0,1.38
2023,Japan,Poland,1766.0,101,271909.0,0.65
2023,Japan,South America (ns),1916.0,104,271909.0,0.7
2023,Japan,Spain,1044.0,41,271909.0,0.38
2023,Japan,Thailand,1684.0,76,271909.0,0.62
2023,Japan,US-Born,163569.0,8887,271909.0,60.16
2023,Japan,United Kingdom (ns),804.0,55,271909.0,0.3
2023,Japan,Vietnam,638.0,30,271909.0,0.23
2023,Japan,West Indies (ns),381.0,26,271909.0,0.14
2023,Jordan,Africa (ns),2190.0,82,26498.0,8.26
2023,Jordan,India,3006.0,115,26498.0,11.34
2023,Jordan,Jordan,10659.0,340,26498.0,40.23
2023,Jordan,Lebanon,505.0,20,26498.0,1.91
2023,Jordan,Turkey,1456.0,36,26498.0,5.49
2023,Jordan,US-Born,8682.0,401,26498.0,32.76
2023,Korea,Africa (ns),595.0,36,635358.0,0.09
2023,Korea,Cambodia,413.0,24,635358.0,0.07
2023,Korea,Canada,1330.0,82,635358.0,0.21
2023,Korea,Central America (ns),652.0,29,635358.0,0.1
2023,Korea,China,11562.0,589,635358.0,1.82
2023,Korea,Germany,456.0,29,635358.0,0.07
2023,Korea,India,5813.0,272,635358.0,0.91
2023,Korea,Ireland,494.0,27,635358.0,0.08
2023,Korea,Japan,3745.0,209,635358.0,0.59
2023,Korea,Korea,435930.0,21670,635358.0,68.61
2023,Korea,Mexico,2101.0,79,635358.0,0.33
2023,Korea,Myanmar/Burma,471.0,21,635358.0,0.07
2023,Korea,Pakistan,423.0,22,635358.0,0.07
2023,Korea,Philippines,5318.0,259,635358.0,0.84
2023,Korea,Poland,1631.0,99,635358.0,0.26
2023,Korea,Puerto Rico,428.0,22,635358.0,0.07
2023,Korea,South America (ns),2099.0,105,635358.0,0.33
2023,Korea,Spain,829.0,38,635358.0,0.13
2023,Korea,Thailand,4019.0,192,635358.0,0.63
2023,Korea,US-Born,155031.0,8064,635358.0,24.4
2023,Korea,United Kingdom (ns),635.0,41,635358.0,0.1
2023,Korea,Vietnam,882.0,45,635358.0,0.14
2023,Korea,West Indies (ns),501.0,27,635358.0,0.08
2023,Lebanon,Africa (ns),1052.0,44,59613.0,1.76
2023,Lebanon,Iran,2968.0,131,59613.0,4.98
2023,Lebanon,Israel,1016.0,39,59613.0,1.7
2023,Lebanon,Jordan,511.0,20,59613.0,0.86
2023,Lebanon,Lebanon,42025.0,1650,59613.0,70.5
2023,Lebanon,Spain,1095.0,48,59613.0,1.84
2023,Lebanon,Turkey,1033.0,43,59613.0,1.73
2023,Lebanon,US-Born,9913.0,458,59613.0,16.63
2023,Macau,Austria,389.0,31,57673.0,0.67
2023,Macau,Cambodia,666.0,27,57673.0,1.15
2023,Macau,China,2773.0,166,57673.0,4.81
2023,Macau,India,1150.0,52,57673.0,1.99
2023,Macau,Macau,30778.0,1598,57673.0,53.37
2023,Macau,Philippines,896.0,41,57673.0,1.55
2023,Macau,Thailand,859.0,46,57673.0,1.49
2023,Macau,US-Born,20162.0,1085,57673.0,34.96
2023,Malaysia,India,1421.0,71,81035.0,1.75
2023,Malaysia,Malaysia,73871.0,2954,81035.0,91.16
2023,Malaysia,US-Born,5743.0,288,81035.0,7.09
2023,Mexico,Africa (ns),2410.0,103,6046281.0,0.04
2023,Mexico,Albania,612.0,31,6046281.0,0.01
2023,Mexico,Austria,582.0,27,6046281.0,0.01
2023,Mexico,Canada,3628.0,137,6046281.0,0.06
2023,Mexico,Central America (ns),162226.0,6001,6046281.0,2.68
2023,Mexico,China,2739.0,128,6046281.0,0.05
2023,Mexico,Cuba,11478.0,435,6046281.0,0.19
2023,Mexico,France,2185.0,99,6046281.0,0.04
2023,Mexico,Germany,2039.0,89,6046281.0,0.03
2023,Mexico,Hawaii (territory),368.0,22,6046281.0,0.01
2023,Mexico,Hong Kong,491.0,24,6046281.0,0.01
2023,Mexico,Iceland,1578.0,70,6046281.0,0.03
2023,Mexico,India,2196.0,110,6046281.0,0.04
2023,Mexico,Iran,616.0,33,6046281.0,0.01
2023,Mexico,Ireland,946.0,52,6046281.0,0.02
2023,Mexico,Israel,778.0,24,6046281.0,0.01
2023,Mexico,Japan,1827.0,90,6046281.0,0.03
2023,Mexico,Korea,2180.0,79,6046281.0,0.04
2023,Mexico,Mexico,4454097.0,164996,6046281.0,73.67
2023,Mexico,Middle East (ns),739.0,30,6046281.0,0.01
2023,Mexico,Netherlands,1068.0,34,6046281.0,0.02
2023,Mexico,Pakistan,1668.0,75,6046281.0,0.03
2023,Mexico,Philippines,5751.0,265,6046281.0,0.1
2023,Mexico,Poland,4461.0,199,6046281.0,0.07
2023,Mexico,Puerto Rico,20120.0,744,6046281.0,0.33
2023,Mexico,Romania,1487.0,55,6046281.0,0.02
2023,Mexico,South America (ns),49349.0,1906,6046281.0,0.82
2023,Mexico,Spain,2989.0,109,6046281.0,0.05
2023,Mexico,Syria,450.0,20,6046281.0,0.01
2023,Mexico,Thailand,2021.0,83,6046281.0,0.03
2023,Mexico,US-Born,1288536.0,52482,6046281.0,21.31
2023,Mexico,United Kingdom (ns),1050.0,45,6046281.0,0.02
2023,Mexico,Vietnam,702.0,26,6046281.0,0.01
2023,Mexico,West Indies (ns),12064.0,389,6046281.0,0.2
2023,Mexico,Yugoslavia,850.0,27,6046281.0,0.01
2023,Middle East (ns),Africa (ns),649.0,26,86197.0,0.75
2023,Middle East (ns),India,431.0,20,86197.0,0.5
2023,Middle East (ns),Mexico,762.0,30,86197.0,0.88
2023,Middle East (ns),Middle East (ns),53795.0,2426,86197.0,62.41
2023,Middle East (ns),Philippines,626.0,22,86197.0,0.73
2023,Middle East (ns),Poland,1206.0,56,86197.0,1.4
2023,Middle East (ns),South America (ns),872.0,36,86197.0,1.01
2023,Middle East (ns),Spain,1603.0,72,86197.0,1.86
2023,Middle East (ns),US-Born,26253.0,1308,86197.0,30.46
2023,Myanmar/Burma,China,967.0,58,97057.0,1.0
2023,Myanmar/Burma,Hong Kong,1103.0,45,97057.0,1.14
2023,Myanmar/Burma,India,733.0,39,97057.0,0.76
2023,Myanmar/Burma,Korea,524.0,21,97057.0,0.54
2023,Myanmar/Burma,Myanmar/Burma,69350.0,3156,97057.0,71.45
2023,Myanmar/Burma,Philippines,904.0,39,97057.0,0.93
2023,Myanmar/Burma,Thailand,2725.0,139,97057.0,2.81
2023,Myanmar/Burma,US-Born,14716.0,656,97057.0,15.16
2023,Myanmar/Burma,Vietnam,6035.0,238,97057.0,6.22
2023,Netherlands,Africa (ns),939.0,52,110171.0,0.85
2023,Netherlands,Canada,343.0,23,110171.0,0.31
2023,Netherlands,Central America (ns),625.0,26,110171.0,0.57
2023,Netherlands,Germany,466.0,21,110171.0,0.42
2023,Netherlands,Mexico,1047.0,34,110171.0,0.95
2023,Netherlands,Netherlands,68259.0,3360,110171.0,61.96
2023,Netherlands,South America (ns),4241.0,184,110171.0,3.85
2023,Netherlands,US-Born,34251.0,1732,110171.0,31.09
2023,New Zealand,Hawaii (territory),605.0,25,62621.0,0.97
2023,New Zealand,India,1492.0,67,62621.0,2.38
2023,New Zealand,New Zealand,45132.0,1718,62621.0,72.07
2023,New Zealand,Philippines,752.0,41,62621.0,1.2
2023,New Zealand,US-Born,14640.0,650,62621.0,23.38
2023,Northern Ireland,Northern Ireland,1725.0,88,11691.0,14.75
2023,Northern Ireland,US-Born,9966.0,590,11691.0,85.25
2023,Pakistan,Africa (ns),657.0,35,238709.0,0.28
2023,Pakistan,Canada,1065.0,49,238709.0,0.45
2023,Pakistan,Central America (ns),1140.0,47,238709.0,0.48
2023,Pakistan,China,1011.0,57,238709.0,0.42
2023,Pakistan,Germany,678.0,36,238709.0,0.28
2023,Pakistan,India,1199.0,68,238709.0,0.5
2023,Pakistan,Iran,628.0,33,238709.0,0.26
2023,Pakistan,Ireland,429.0,29,238709.0,0.18
2023,Pakistan,Israel,1284.0,55,238709.0,0.54
2023,Pakistan,Japan,306.0,21,238709.0,0.13
2023,Pakistan,Korea,458.0,22,238709.0,0.19
2023,Pakistan,Mexico,1907.0,75,238709.0,0.8
2023,Pakistan,Pakistan,171618.0,8098,238709.0,71.89
2023,Pakistan,Philippines,1362.0,69,238709.0,0.57
2023,Pakistan,Poland,1038.0,58,238709.0,0.43
2023,Pakistan,South America (ns),1321.0,79,238709.0,0.55
2023,Pakistan,Spain,3506.0,146,238709.0,1.47
2023,Pakistan,US-Born,48322.0,2455,238709.0,20.24
2023,Pakistan,United Kingdom (ns),780.0,43,238709.0,0.33
2023,Philippines,Africa (ns),2147.0,114,1211642.0,0.18
2023,Philippines,Albania,390.0,20,1211642.0,0.03
2023,Philippines,Australia,751.0,37,1211642.0,0.06
2023,Philippines,Cambodia,621.0,31,1211642.0,0.05
2023,Philippines,Canada,2300.0,120,1211642.0,0.19
2023,Philippines,Central America (ns),2910.0,160,1211642.0,0.24
2023,Philippines,China,10323.0,545,1211642.0,0.85
2023,Philippines,Code 414,417.0,25,1211642.0,0.03
2023,Philippines,Cuba,605.0,29,1211642.0,0.05
2023,Philippines,Germany,1096.0,58,1211642.0,0.09
2023,Philippines,Hawaii (territory),2409.0,121,1211642.0,0.2
2023,Philippines,Hong Kong,872.0,44,1211642.0,0.07
2023,Philippines,Iceland,927.0,49,1211642.0,0.08
2023,Philippines,India,10824.0,518,1211642.0,0.89
2023,Philippines,Ireland,1213.0,59,1211642.0,0.1
2023,Philippines,Japan,3648.0,183,1211642.0,0.3
2023,Philippines,Korea,6002.0,259,1211642.0,0.5
2023,Philippines,Macau,932.0,41,1211642.0,0.08
2023,Philippines,Mexico,5329.0,265,1211642.0,0.44
2023,Philippines,Middle East (ns),503.0,22,1211642.0,0.04
2023,Philippines,Myanmar/Burma,1029.0,39,1211642.0,0.08
2023,Philippines,New Zealand,725.0,41,1211642.0,0.06
2023,Philippines,Pakistan,1424.0,69,1211642.0,0.12
2023,Philippines,Philippines,775304.0,40506,1211642.0,63.99
2023,Philippines,Poland,2864.0,169,1211642.0,0.24
2023,Philippines,Puerto Rico,1778.0,93,1211642.0,0.15
2023,Philippines,Romania,562.0,33,1211642.0,0.05
2023,Philippines,South America (ns),3408.0,183,1211642.0,0.28
2023,Philippines,Spain,1158.0,61,1211642.0,0.1
2023,Philippines,Thailand,7838.0,407,1211642.0,0.65
2023,Philippines,US-Born,355208.0,18562,1211642.0,29.32
2023,Philippines,United Kingdom (ns),1532.0,85,1211642.0,0.13
2023,Philippines,Vietnam,1923.0,111,1211642.0,0.16
2023,Philippines,West Indies (ns),2313.0,116,1211642.0,0.19
2023,Philippines,Yugoslavia,357.0,20,1211642.0,0.03
2023,Poland,Africa (ns),3151.0,147,567213.0,0.56
2023,Poland,Albania,602.0,34,567213.0,0.11
2023,Poland,Australia,552.0,31,567213.0,0.1
2023,Poland,Austria,606.0,41,567213.0,0.11
2023,Poland,Austria-Hungary (ns),977.0,63,567213.0,0.17
2023,Poland,Bulgaria,725.0,32,567213.0,0.13
2023,Poland,Canada,4576.0,238,567213.0,0.81
2023,Poland,Central America (ns),1689.0,94,567213.0,0.3
2023,Poland,Channel Islands,434.0,20,567213.0,0.08
2023,Poland,China,2725.0,152,567213.0,0.48
2023,Poland,Code 414,423.0,23,567213.0,0.07
2023,Poland,Cuba,681.0,37,567213.0,0.12
2023,Poland,Czechoslovakia,468.0,34,567213.0,0.08
2023,Poland,Finland,453.0,34,567213.0,0.08
2023,Poland,France,584.0,37,567213.0,0.1
2023,Poland,Germany,1829.0,106,567213.0,0.32
2023,Poland,Iceland,1644.0,83,567213.0,0.29
2023,Poland,India,2054.0,114,567213.0,0.36
2023,Poland,Ireland,2242.0,127,567213.0,0.4
2023,Poland,Italy,593.0,35,567213.0,0.1
2023,Poland,Japan,1857.0,101,567213.0,0.33
2023,Poland,Korea,1805.0,99,567213.0,0.32
2023,Poland,Mexico,4299.0,199,567213.0,0.76
2023,Poland,Middle East (ns),1164.0,56,567213.0,0.21
2023,Poland,Pakistan,1010.0,58,567213.0,0.18
2023,Poland,Philippines,2940.0,169,567213.0,0.52
2023,Poland,Poland,60341.0,3426,567213.0,10.64
2023,Poland,Puerto Rico,2079.0,100,567213.0,0.37
2023,Poland,Romania,2161.0,112,567213.0,0.38
2023,Poland,South America (ns),5600.0,292,567213.0,0.99
2023,Poland,Spain,3372.0,153,567213.0,0.59
2023,Poland,Switzerland,741.0,43,567213.0,0.13
2023,Poland,Syria,707.0,38,567213.0,0.12
2023,Poland,Thailand,812.0,48,567213.0,0.14
2023,Poland,US-Born,444907.0,24461,567213.0,78.44
2023,Poland,United Kingdom (ns),1907.0,98,567213.0,0.34
2023,Poland,Vietnam,591.0,35,567213.0,0.1
2023,Poland,West Indies (ns),2115.0,94,567213.0,0.37
2023,Poland,Yugoslavia,1797.0,87,567213.0,0.32
2023,Puerto Rico,Africa (ns),1171.0,37,707166.0,0.17
2023,Puerto Rico,Canada,865.0,40,707166.0,0.12
2023,Puerto Rico,Central America (ns),20812.0,703,707166.0,2.94
2023,Puerto Rico,China,424.0,22,707166.0,0.06
2023,Puerto Rico,Cuba,9657.0,359,707166.0,1.37
2023,Puerto Rico,France,1208.0,57,707166.0,0.17
2023,Puerto Rico,Iceland,1205.0,37,707166.0,0.17
2023,Puerto Rico,India,1074.0,42,707166.0,0.15
2023,Puerto Rico,Ireland,422.0,22,707166.0,0.06
2023,Puerto Rico,Korea,524.0,22,707166.0,0.07
2023,Puerto Rico,Mexico,19772.0,744,707166.0,2.8
2023,Puerto Rico,Philippines,2083.0,93,707166.0,0.29
2023,Puerto Rico,Poland,2327.0,100,707166.0,0.33
2023,Puerto Rico,Puerto Rico,351283.0,12936,707166.0,49.67
2023,Puerto Rico,South America (ns),30524.0,1167,707166.0,4.32
2023,Puerto Rico,Spain,661.0,30,707166.0,0.09
2023,Puerto Rico,US Virgin Islands,626.0,25,707166.0,0.09
2023,Puerto Rico,US-Born,239687.0,9967,707166.0,33.89
2023,Puerto Rico,West Indies (ns),22841.0,776,707166.0,3.23
2023,Romania,Africa (ns),877.0,47,253721.0,0.35
2023,Romania,Canada,1090.0,56,253721.0,0.43
2023,Romania,Central America (ns),681.0,35,253721.0,0.27
2023,Romania,China,638.0,33,253721.0,0.25
2023,Romania,Czechoslovakia,766.0,39,253721.0,0.3
2023,Romania,Germany,266.0,21,253721.0,0.1
2023,Romania,Iceland,683.0,34,253721.0,0.27
2023,Romania,India,1051.0,44,253721.0,0.41
2023,Romania,Ireland,492.0,22,253721.0,0.19
2023,Romania,Mexico,1359.0,55,253721.0,0.54
2023,Romania,Philippines,699.0,33,253721.0,0.28
2023,Romania,Poland,2131.0,112,253721.0,0.84
2023,Romania,Romania,174247.0,8096,253721.0,68.68
2023,Romania,South America (ns),2355.0,111,253721.0,0.93
2023,Romania,Spain,3099.0,148,253721.0,1.22
2023,Romania,Syria,429.0,30,253721.0,0.17
2023,Romania,US-Born,60993.0,3031,253721.0,24.04
2023,Romania,United Kingdom (ns),529.0,31,253721.0,0.21
2023,Romania,West Indies (ns),717.0,30,253721.0,0.28
2023,Romania,Yugoslavia,619.0,20,253721.0,0.24
2023,Saudi Arabia,Africa (ns),1467.0,51,16858.0,8.7
2023,Saudi Arabia,Asia (ns),900.0,39,16858.0,5.34
2023,Saudi Arabia,India,2544.0,104,16858.0,15.09
2023,Saudi Arabia,Iran,714.0,37,16858.0,4.24
2023,Saudi Arabia,Saudi Arabia,3904.0,148,16858.0,23.16
2023,Saudi Arabia,Turkey,2038.0,93,16858.0,12.09
2023,Saudi Arabia,US-Born,5291.0,240,16858.0,31.39
2023,Scotland,Scotland,2768.0,172,9729.0,28.45
2023,Scotland,US-Born,6961.0,391,9729.0,71.55
2023,South America (ns),Africa (ns),6619.0,273,2012770.0,0.33
2023,South America (ns),Albania,1455.0,57,2012770.0,0.07
2023,South America (ns),Americas (ns),690.0,26,2012770.0,0.03
2023,South America (ns),Asia (ns),964.0,33,2012770.0,0.05
2023,South America (ns),Atlantic Islands,684.0,22,2012770.0,0.03
2023,South America (ns),Australia,1259.0,47,2012770.0,0.06
2023,South America (ns),Austria,984.0,49,2012770.0,0.05
2023,South America (ns),Austria-Hungary (ns),364.0,20,2012770.0,0.02
2023,South America (ns),Bulgaria,876.0,40,2012770.0,0.04
2023,South America (ns),Canada,4928.0,240,2012770.0,0.24
2023,South America (ns),Central America (ns),47086.0,1788,2012770.0,2.34
2023,South America (ns),China,4359.0,218,2012770.0,0.22
2023,South America (ns),Code 414,674.0,30,2012770.0,0.03
2023,South America (ns),Cuba,27962.0,1219,2012770.0,1.39
2023,South America (ns),Czechoslovakia,519.0,24,2012770.0,0.03
2023,South America (ns),Finland,1291.0,59,2012770.0,0.06
2023,South America (ns),France,5601.0,222,2012770.0,0.28
2023,South America (ns),Germany,3620.0,176,2012770.0,0.18
2023,South America (ns),Hungary,595.0,23,2012770.0,0.03
2023,South America (ns),Iceland,6007.0,283,2012770.0,0.3
2023,South America (ns),India,5297.0,244,2012770.0,0.26
2023,South America (ns),Iran,1472.0,66,2012770.0,0.07
2023,South America (ns),Ireland,2168.0,113,2012770.0,0.11
2023,South America (ns),Japan,2142.0,104,2012770.0,0.11
2023,South America (ns),Korea,2273.0,105,2012770.0,0.11
2023,South America (ns),Mexico,48520.0,1906,2012770.0,2.41
2023,South America (ns),Middle East (ns),948.0,36,2012770.0,0.05
2023,South America (ns),Netherlands,4348.0,184,2012770.0,0.22
2023,South America (ns),Pakistan,1394.0,79,2012770.0,0.07
2023,South America (ns),Philippines,3832.0,183,2012770.0,0.19
2023,South America (ns),Poland,5901.0,292,2012770.0,0.29
2023,South America (ns),Puerto Rico,29926.0,1167,2012770.0,1.49
2023,South America (ns),Romania,2439.0,111,2012770.0,0.12
2023,South America (ns),South America (ns),1249365.0,48146,2012770.0,62.07
2023,South America (ns),Spain,4309.0,190,2012770.0,0.21
2023,South America (ns),Switzerland,616.0,36,2012770.0,0.03
2023,South America (ns),Syria,1787.0,84,2012770.0,0.09
